Num_Acc,lum,agg,int,atm,col,com,adr,lat,long,dep,date
201800051567,1,2,2,1.0,3.0,110.0,RUE DU FAUBOURG DU TEMPL,48.86883,2.36778,750,2018-09-17 15:57:00
201800051568,1,2,1,1.0,6.0,110.0,QUAI DE JEMMAPES,48.88000,2.36000,750,2018-09-17 19:15:00
201800051568,1,2,1,1.0,6.0,110.0,QUAI DE JEMMAPES,48.88000,2.36000,750,2018-09-17 19:15:00
201800051571,1,2,1,2.0,3.0,110.0,BOULEVARD DE STRASBOURG,48.87157,2.35578,750,2018-09-22 14:20:00
201800051576,5,2,2,1.0,6.0,110.0,RUE LUCIEN SAMPAIX,48.85661,2.35222,750,2018-09-28 01:30:00
201800051582,1,2,2,1.0,3.0,110.0,RUE DE MAUBEUGE,48.877964,2.344426,750,2018-10-06 16:45:00
201800051586,1,2,1,1.0,6.0,110.0,QUAI DE VALMY,48.87397,2.36295,750,2018-10-14 16:50:00
201800051587,1,2,5,1.0,6.0,110.0,RUE ALIBERT,48.87000,2.36000,750,2018-10-15 08:08:00
201800051588,1,2,3,1.0,1.0,110.0,BOULEVARD DE LA VILLETTE,48.88420,2.36681,750,2018-10-17 08:25:00
201800051589,5,2,3,1.0,3.0,110.0,RUE DU FAUBOURG SAINT MA,48.87540,2.36002,750,2018-10-18 20:05:00
201800051594,1,2,1,1.0,6.0,110.0,RUE DU FAUBOURG SAINT MA,48.87534,2.36198,750,2018-10-27 17:45:00
201800051599,1,2,2,1.0,6.0,110.0,BOULEVARD DE MAGENTA,48.87893,2.35343,750,2018-11-02 14:40:00
201800051604,1,2,3,8.0,3.0,110.0,BOULEVARD DE BONNE NOUVE,48.87314,2.35637,750,2018-11-07 15:25:00
201800051606,1,2,2,2.0,6.0,110.0,BOULEVARD DE LA CHAPELLE,48.88421,2.36451,750,2018-11-10 09:50:00
201800051611,1,2,1,1.0,3.0,110.0,RUE D HAUTEVILLE,48.874121,2.350695,750,2018-11-19 15:10:00
201800051614,5,2,1,2.0,6.0,110.0,BOULEVARD DE LA CHAPELLE,48.88418,2.36394,750,2018-11-23 21:20:00
201800051618,1,2,2,8.0,6.0,110.0,QUAI DE JEMMAPES,48.87586,2.36700,750,2018-11-30 11:10:00
201800051619,5,2,3,1.0,2.0,110.0,RUE SAINT MAUR,48.80294,2.48542,750,2018-11-30 19:55:00
201800051620,5,2,7,2.0,6.0,110.0,RUE DU FAUBOURG SAINT MA,48.88376,2.36853,750,2018-12-03 19:05:00
201800051623,5,2,3,1.0,6.0,110.0,QUAI DE VALMY,48.86700,2.33333,750,2018-12-12 19:40:00
201800051625,1,2,3,8.0,1.0,110.0,QUAI DE VALMY,48.87869,2.36623,750,2018-12-19 13:40:00
201800051626,1,2,2,1.0,3.0,110.0,RUE DE DUNKERQUE,48.87775,2.36400,750,2018-12-20 09:10:00
201800051629,1,2,1,9.0,3.0,110.0,BOULEVARD DE MAGENTA,48.876053,2.356252,750,2018-12-24 11:45:00
201800051633,1,2,2,8.0,3.0,111.0,"74, RUE DE MONTREUIL",48.85030,2.39259,750,2018-01-05 09:35:00
201800051636,1,2,1,1.0,3.0,111.0,"109, RUE DU CHEMIN VERT",48.86130,2.38178,750,2018-01-11 15:00:00
201800051687,5,2,2,1.0,3.0,111.0,"182, BOULEVARD VOLTAIRE",48.85470,2.38535,750,2018-03-30 23:45:00
201800051690,5,2,2,1.0,3.0,111.0,"155, RUE DE LA ROQUETTE",48.85930,2.38685,750,2018-04-03 22:10:00
201800051692,1,2,2,2.0,3.0,111.0,"75, RUE DE LA FONTAINE A",48.86880,2.37629,750,2018-04-05 09:50:00
201800051694,2,2,2,1.0,6.0,111.0,"137, RUE DU CHEMIN VERT",48.86230,2.38515,750,2018-04-07 19:55:00
201800051696,5,2,3,1.0,6.0,111.0,"78, BOULEVARD VOLTAIRE",48.86100,2.37475,750,2018-04-10 20:25:00
201800051697,1,2,3,8.0,6.0,111.0,"5, RUE DE LA FOLIE MERIC",48.86170,2.37442,750,2018-04-12 09:40:00
201800051699,1,2,7,1.0,6.0,111.0,PLACE DE LA REPUBLIQUE,48.86670,2.36518,750,2018-04-13 12:15:00
201800051701,2,2,4,1.0,3.0,111.0,"29, AVENUE DE LA REPUBLI",48.86570,2.37246,750,2018-04-16 19:45:00
201800051707,2,2,2,1.0,3.0,111.0,"17, AVENUE PHILIPPE AUGU",48.85070,2.39447,750,2018-04-22 20:15:00
201800051710,1,2,1,1.0,7.0,111.0,"122, RUE OBERKAMPF",48.86620,2.37970,750,2018-04-24 20:10:00
201800051712,1,2,3,1.0,3.0,111.0,"111, BOULEVARD DE MENILM",48.86530,2.38453,750,2018-04-27 17:30:00
201800051718,1,2,1,1.0,2.0,111.0,"215, RUE DU FAUBOURG SAI",48.85050,2.38330,750,2018-05-07 18:30:00
201800051722,1,2,7,1.0,3.0,111.0,"1, PLACE LEON BLUM",48.85770,2.38038,750,2018-05-11 17:00:00
201800051728,1,2,4,1.0,3.0,111.0,"29, RUE DU GRAND PRIEURE",48.86650,2.36813,750,2018-05-20 19:05:00
201800051729,1,2,1,1.0,3.0,111.0,"63, AVENUE PARMENTIER",48.86380,2.37563,750,2018-05-23 08:55:00
201800051730,1,2,4,1.0,2.0,111.0,"2, BOULEVARD DES FILLES",48.86070,2.36729,750,2018-05-24 10:19:00
201800051732,1,2,3,1.0,3.0,111.0,"127, RUE DU FAUBOURG SAI",48.85100,2.37714,750,2018-05-25 15:05:00
201800051737,1,2,2,8.0,3.0,111.0,"140, RUE DE LA ROQUETTE",48.85800,2.38147,750,2018-05-30 11:22:00
201800051740,1,2,2,1.0,3.0,111.0,"137, RUE DE CHARONNE",48.85510,2.38712,750,2018-06-04 18:40:00
201800051742,1,2,2,2.0,3.0,111.0,"56, RUE DU CHEMIN VERT",48.85940,2.37584,750,2018-06-06 20:10:00
201800051756,1,2,5,1.0,3.0,111.0,"90BIS, AVENUE DE LA REPU",48.86400,2.38129,750,2018-06-19 14:00:00
201800051758,1,2,3,1.0,1.0,111.0,"166, RUE DE LA ROQUETTE",48.85880,2.38460,750,2018-06-21 08:30:00
201800051764,1,2,2,1.0,3.0,111.0,"135, RUE DE CHARONNE",48.85510,2.38712,750,2018-06-26 18:05:00
201800051766,1,2,2,1.0,3.0,111.0,"138, BOULEVARD RICHARD L",48.86620,2.36963,750,2018-06-28 09:25:00
201800051769,1,2,2,1.0,2.0,111.0,"151, BOULEVARD DE CHARON",48.85840,2.38940,750,2018-07-01 15:15:00
201800051770,1,2,2,1.0,3.0,111.0,"199, BOULEVARD VOLTAIRE",48.85290,2.38851,750,2018-07-02 19:00:00
201800051773,5,2,2,1.0,6.0,111.0,RUE LEON FROT,48.85600,2.38625,750,2018-07-05 23:10:00
201800051774,1,2,2,1.0,3.0,111.0,BOULEVARD RICHARD LENOIR,48.85810,2.37164,750,2018-07-06 15:10:00
201800051779,5,2,1,1.0,2.0,111.0,"113, BOULEVARD DE MENILM",48.86550,2.38422,750,2018-07-11 22:10:00
201800051780,1,2,1,1.0,1.0,111.0,"47, RUE BASFROI",48.85630,2.37820,750,2018-07-12 19:49:00
201800051781,1,2,1,1.0,7.0,111.0,"14, AVENUE PARMENTIER",48.85950,2.37920,750,2018-07-13 18:40:00
201800051786,1,2,1,1.0,6.0,111.0,RUE DU FAUBOURG DU TEMPL,48.869805,2.37083,750,2018-07-26 13:10:00
201800051788,1,2,4,1.0,3.0,111.0,RUE SAINT MAUR,48.85863,2.38338,750,2018-07-31 13:15:00
201800051795,1,2,3,1.0,7.0,111.0,AVENUE DE LA REPUBLIQUE,48.86627,2.36843,750,2018-08-12 19:30:00
201800051799,5,2,1,1.0,2.0,111.0,RUE DE LA ROQUETTE,48.51000,2.21000,750,2018-08-28 02:15:00
201800051810,5,2,1,1.0,6.0,111.0,RUE SAINT MAUR,48.864419,2.378024,750,2018-09-14 22:45:00
201800051815,4,2,1,2.0,6.0,111.0,AVENUE PHILIPPE AUGUSTE,48.85636,2.39098,750,2018-09-22 20:00:00
201800051819,5,2,7,1.0,6.0,120.0,PLACE DE LA PORTE DE MON,48.854413,2.413588,750,2018-09-29 20:45:00
201800051822,5,2,2,1.0,3.0,111.0,RUE DE L ORILLON,48.87065,2.37802,750,2018-10-03 20:30:00
201800051823,1,2,1,1.0,6.0,111.0,RUE DE CHARONNE,48.85489,2.38577,750,2018-10-04 10:50:00
201800051835,1,2,5,1.0,6.0,111.0,AVENUE DE LA REPUBLIQUE,48.86000,2.33000,750,2018-10-15 12:50:00
201800051837,1,2,2,1.0,2.0,111.0,RUE BASFROI,48.85591,2.37845,750,2018-10-17 16:40:00
201800051839,1,2,1,1.0,6.0,111.0,BOULEVARD VOLTAIRE,48.86272,2.28759,750,2018-10-18 12:40:00
201800051841,1,2,1,8.0,3.0,111.0,BOULEVARD RICHARD LENOIR,48.86500,2.37000,750,2018-10-19 09:20:00
201800051847,1,2,3,1.0,7.0,111.0,RUE JEAN PIERRE TIMBAUD,48.85340,2.34880,750,2018-11-02 16:50:00
201800051848,1,2,7,1.0,3.0,111.0,PLACE DE LA BASTILLE,48.85337,2.36935,750,2018-11-03 14:00:00
201800051852,1,2,3,2.0,6.0,111.0,BOULEVARD VOLTAIRE,48.86610,2.36625,750,2018-11-07 09:50:00
201800051855,1,2,7,1.0,6.0,111.0,PLACE DE LA REPUBLIQUE,48.86738,2.36525,750,2018-11-08 10:00:00
201800051876,5,2,3,2.0,6.0,120.0,AVENUE GAMBETTA,48.86398,2.39164,750,2018-12-02 01:05:00
201800051887,1,2,2,1.0,3.0,111.0,BOULEVARD RICHARD LENOIR,48.85000,2.34000,750,2018-12-17 11:10:00
201800051890,1,2,1,1.0,3.0,111.0,AVENUE LEDRU ROLLIN,48.85211,2.37646,750,2018-12-19 09:40:00
201800051891,5,2,2,1.0,6.0,111.0,AVENUE PARMENTIER,48.86723,2.37327,750,2018-12-20 18:45:00
201800051898,5,2,2,1.0,3.0,111.0,RUE SAINT MAUR,48.85948,2.28263,750,2018-12-26 17:30:00
201800051905,2,2,4,1.0,3.0,112.0,RUE DU GENERAL DE LANGLE,48.82810,2.39224,750,2018-01-11 18:35:00
201800051926,5,2,3,1.0,3.0,112.0,"21, RUE DE PICPUS",48.84630,2.39443,750,2018-01-29 19:35:00
201800051947,5,2,4,1.0,2.0,112.0,AVENUE DE SAINT MAURICE,48.82650,2.41972,750,2018-02-18 19:24:00
201800051954,1,2,2,2.0,6.0,112.0,"58, QUAI DE LA RAPEE",48.84340,2.37071,750,2018-03-09 09:45:00
201800051959,1,2,2,1.0,2.0,112.0,RUE PROUDHON,48.83710,2.39000,750,2018-03-13 15:10:00
201800051968,5,2,2,1.0,3.0,112.0,AVENUE DAUMESNIL,48.84870,2.37253,750,2018-03-23 19:30:00
201800051974,5,2,4,1.0,3.0,111.0,"9, AVENUE DE LA REPUBLIQ",48.86650,2.36813,750,2018-03-27 23:40:00
201800051995,1,2,1,1.0,6.0,112.0,"94, BOULEVARD PONIATOWSK",48.83420,2.40424,750,2018-04-14 14:20:00
201800052000,5,2,7,1.0,3.0,112.0,PLACE DE LA BASTILLE,48.85260,2.36962,750,2018-04-19 23:43:00
201800052025,1,2,1,1.0,7.0,112.0,AVENUE DAUMESNIL,48.83370,2.41554,750,2018-05-05 10:10:00
201800052040,5,2,3,1.0,3.0,112.0,"150, BOULEVARD DIDEROT",48.84780,2.39057,750,2018-05-27 01:40:00
201800052041,1,2,7,1.0,3.0,112.0,"5, PLACE LACHAMBEAUDIE",48.83570,2.38605,750,2018-05-28 08:23:00
201800052046,1,2,2,1.0,3.0,112.0,"211, RUE DE BERCY",48.84550,2.37124,750,2018-05-30 20:00:00
201800052056,1,2,3,1.0,3.0,112.0,ROUTE DU PESAGE,48.82060,2.44532,750,2018-06-06 14:45:00
201800052063,1,2,1,1.0,3.0,112.0,"96, AVENUE DU GENERAL MI",48.83790,2.40386,750,2018-06-15 10:00:00
201800052065,1,2,2,1.0,7.0,112.0,BOULEVARD SOULT,48.84430,2.41032,750,2018-06-14 08:30:00
201800052069,5,2,2,7.0,3.0,112.0,"239, RUE DE CHARENTON",48.83740,2.39117,750,2018-06-18 22:30:00
201800052070,1,2,2,1.0,3.0,112.0,"90, AVENUE DAUMESNIL",48.84330,2.38372,750,2018-06-14 12:05:00
201800052072,1,2,2,1.0,3.0,112.0,QUAI DE BERCY,48.83870,2.37568,750,2018-06-21 18:20:00
201800052079,1,2,2,1.0,3.0,112.0,RUE DE RAMBOUILLET,48.84220,2.37635,750,2018-06-25 13:50:00
201800052092,1,2,3,1.0,7.0,112.0,"93, RUE DE REUILLY",48.84430,2.39019,750,2018-07-04 16:15:00
201800052098,1,2,1,1.0,6.0,112.0,"193, RUE DE BERCY",48.84400,2.37294,750,2018-07-09 18:15:00
201800052100,5,2,1,1.0,2.0,112.0,ROUTE DE LA PYRAMIDE,48.83340,2.44575,750,2018-07-11 00:01:00
201800052106,1,2,1,1.0,6.0,112.0,AVENUE DAUMESNIL,48.86666,2.33333,750,2018-07-22 17:00:00
201800052113,1,2,4,1.0,6.0,112.0,QUAI DE BERCY,48.82609,2.39092,750,2018-07-31 20:30:00
201800052115,1,2,7,1.0,3.0,112.0,AVENUE DAUMESNIL,48.84705,2.37549,750,2018-08-01 20:25:00
201800052119,1,2,1,1.0,6.0,112.0,RUE DE BERCY,48.37389,2.38268,750,2018-08-06 19:50:00
201800052120,1,2,3,1.0,3.0,112.0,AVENUE DAUMESNIL,48.84926,2.37140,750,2018-08-10 09:15:00
201800052131,1,1,1,1.0,5.0,112.0,ROUTE DE LA FALUERE,48.83115,2.43913,750,2018-08-11 13:30:00
201800052131,1,1,1,1.0,5.0,112.0,ROUTE DE LA FALUERE,48.83115,2.43913,750,2018-08-11 13:30:00
201800052131,1,1,1,1.0,5.0,112.0,ROUTE DE LA FALUERE,48.83115,2.43913,750,2018-08-11 13:30:00
201800052134,1,1,7,1.0,1.0,112.0,CARREFOUR DE PATTE D OIE,48.82217,2.44207,750,2018-08-21 09:30:00
201800052134,1,1,7,1.0,1.0,112.0,CARREFOUR DE PATTE D OIE,48.82217,2.44207,750,2018-08-21 09:30:00
201800052135,1,2,2,1.0,3.0,112.0,AVENUE DAUMESNIL,48.84657,2.37652,750,2018-08-21 16:05:00
201800052135,1,2,2,1.0,3.0,112.0,AVENUE DAUMESNIL,48.84657,2.37652,750,2018-08-21 16:05:00
201800052136,1,2,1,1.0,3.0,112.0,AVENUE DU GENERAL MICHEL,48.83521,2.40146,750,2018-08-22 15:35:00
201800052142,1,2,4,1.0,3.0,112.0,QUAI DE BERCY,48.83300,2.38000,750,2018-08-26 14:45:00
201800052143,1,2,2,1.0,3.0,112.0,PLACE MAZAS,48.84526,2.36657,750,2018-08-28 17:15:00
201800052146,1,2,2,1.0,3.0,112.0,RUE CORIOLIS,48.83709,2.38996,750,2018-08-31 17:00:00
201800052148,5,2,2,1.0,3.0,112.0,BOULEVARD DIDEROT,48.84735,2.38677,750,2018-09-01 23:40:00
201800052153,1,2,1,1.0,3.0,112.0,AVENUE DU GENERAL MICHEL,48.83864,2.40930,750,2018-09-06 18:25:00
201800052158,1,2,1,1.0,3.0,112.0,BOULEVARD DE PICPUS,48.84590,2.40082,750,2018-09-12 09:25:00
201800052160,1,2,3,1.0,2.0,112.0,ROUTE DE LA PYRAMIDE,48.829859,2.451513,750,2018-09-14 17:26:00
201800052165,1,2,1,1.0,6.0,112.0,QUAI DE BERCY,48.83834,2.37601,750,2018-09-16 17:35:00
201800052169,1,2,6,1.0,3.0,112.0,BOULEVARD DE PICPUS,48.84526,2.40218,750,2018-09-17 12:10:00
201800052172,2,2,7,1.0,7.0,112.0,ROUTE DE LA PYRAMIDE,48.84005,2.43667,750,2018-09-19 07:15:00
201800052182,1,2,2,1.0,3.0,112.0,AVENUE DAUMESNIL,48.84850,2.37250,750,2018-09-25 19:05:00
201800052186,2,2,2,1.0,3.0,112.0,RUE DE CHARENTON,48.83732,2.39101,750,2018-10-01 07:45:00
201800052193,1,2,1,1.0,6.0,112.0,RUE DU SAHEL,48.84070,2.40804,750,2018-10-04 08:20:00
201800052195,1,2,2,1.0,3.0,112.0,RUE DE WATTIGNIES,50.58149,3.04409,750,2018-10-04 16:00:00
201800052197,1,2,5,1.0,3.0,112.0,AVENUE DU GENERAL MICHEL,48.83462,2.40081,750,2018-10-05 10:25:00
201800052199,1,2,7,1.0,3.0,112.0,ROUTE DE LA PYRAMIDE,48.83000,2.44000,750,2018-10-07 18:07:00
201800052220,5,2,1,1.0,3.0,112.0,BOULEVARD DIDEROT,48.84623,2.37839,750,2018-10-24 19:55:00
201800052235,1,2,7,1.0,7.0,112.0,RUE PROUDHON,48.83659,2.38792,750,2018-11-06 08:00:00
201800052245,1,2,7,2.0,3.0,112.0,PLACE DE LA BASTILLE,48.85256,2.36937,750,2018-11-11 12:20:00
201800052250,5,2,3,1.0,3.0,112.0,BOULEVARD DE LA BASTILLE,48.84869,2.36792,750,2018-11-14 00:35:00
201800052254,5,2,1,1.0,6.0,112.0,BOULEVARD DE PICPUS,48.84337,2.40194,750,2018-11-16 00:40:00
201800052256,1,2,3,1.0,3.0,112.0,RUE DE WATTIGNIES,48.83545,2.39735,750,2018-11-17 13:45:00
201800052260,2,2,7,2.0,3.0,112.0,BOULEVARD DIDEROT,48.84816,2.39440,750,2018-11-20 08:10:00
201800052269,1,2,7,2.0,2.0,112.0,PLACE DE LA BASTILLE,48.85200,2.36900,750,2018-11-26 14:00:00
201800052274,1,2,2,1.0,6.0,112.0,RUE DE BERCY,48.84200,2.37620,750,2018-11-29 14:20:00
201800052295,5,2,2,2.0,3.0,112.0,RUE DE BERCY,48.84543,2.37111,750,2018-12-22 19:20:00
201800052315,2,2,2,2.0,2.0,113.0,"64, BOULEVARD VINCENT AU",48.83470,2.36699,750,2018-01-18 07:50:00
201800052320,5,2,2,3.0,6.0,113.0,RUE FERNAND WIDAL,48.81810,2.36038,750,2018-01-21 20:20:00
201800052321,1,2,2,2.0,6.0,113.0,RUE DE TOLBIAC,48.83060,2.37679,750,2018-01-25 12:09:00
201800052326,1,2,3,1.0,3.0,113.0,"22 BIS, QUAI D AUSTERLIT",48.83870,2.37234,750,2018-02-01 09:45:00
201800052341,5,2,2,2.0,3.0,113.0,"01, QUAI DE LA GARE",48.83760,2.37364,750,2018-02-19 17:55:00
201800052343,1,2,3,1.0,3.0,113.0,BOULEVARD VINCENT AURIOL,48.83470,2.36699,750,2018-02-23 09:25:00
201800052351,1,2,2,2.0,6.0,113.0,AVENUE DE LA PORTE D ITA,48.81890,2.35952,750,2018-03-07 15:03:00
201800052355,1,2,3,1.0,6.0,113.0,"26, AVENUE PIERRE MENDES",48.83890,2.36978,750,2018-03-11 14:07:00
201800052357,1,2,3,2.0,6.0,113.0,"110, AVENUE D ITALIE",48.82450,2.35785,750,2018-03-13 16:35:00
201800052368,1,2,3,1.0,2.0,113.0,"83, BOULEVARD DE L HOPIT",48.83910,2.36115,750,2018-03-23 11:10:00
201800052372,1,2,3,1.0,3.0,113.0,"29 BIS, BOULEVARD MASSEN",48.82340,2.37505,750,2018-03-26 15:22:00
201800052374,2,2,2,3.0,6.0,113.0,"43, BOULEVARD SAINT MARC",48.83840,2.35703,750,2018-03-27 08:20:00
201800052376,1,2,1,1.0,3.0,113.0,"180, AVENUE D ITALIE",48.82030,2.35912,750,2018-04-01 15:30:00
201800052401,1,2,1,1.0,3.0,113.0,"31-33, RUE DE LA GLACIER",48.83360,2.34471,750,2018-04-23 17:30:00
201800052402,1,2,5,1.0,6.0,113.0,"112, AVENUE D IVRY",48.82620,2.35988,750,2018-04-25 10:15:00
201800052403,1,2,1,1.0,6.0,113.0,"143, BOULEVARD VINCENT A",48.83290,2.36261,750,2018-04-25 16:47:00
201800052411,1,2,1,2.0,7.0,113.0,"37, BOULEVARD MASSENA",48.82320,2.37423,750,2018-04-30 18:50:00
201800052412,4,2,2,1.0,3.0,113.0,BOULEVARD DU GENERAL JEA,48.82420,2.37675,750,2018-05-01 22:35:00
201800052412,4,2,2,1.0,3.0,113.0,BOULEVARD DU GENERAL JEA,48.82420,2.37675,750,2018-05-01 22:35:00
201800052425,1,2,1,1.0,6.0,113.0,"159, RUE NATIONALE",48.83220,2.36287,750,2018-05-17 12:10:00
201800052439,5,2,3,1.0,6.0,113.0,"108, AVENUE D ITALIE",48.82450,2.35785,750,2018-06-05 23:00:00
201800052451,5,2,3,1.0,3.0,113.0,"12, RUE NEUVE TOLBIAC",48.83190,2.37906,750,2018-06-16 22:30:00
201800052458,1,2,1,1.0,6.0,113.0,BOULEVARD AUGUSTE BLANQU,48.83010,2.34781,750,2018-06-23 17:30:00
201800052461,5,2,1,1.0,6.0,113.0,"5, BOULEVARD DE L HOPITA",48.84250,2.36373,750,2018-06-28 00:01:00
201800052463,1,2,2,7.0,6.0,113.0,"166, BOULEVARD MASSENA",48.81920,2.35948,750,2018-06-28 17:50:00
201800052465,1,2,2,1.0,7.0,113.0,BOULEVARD VINCENT AURIOL,48.83460,2.36734,750,2018-07-02 17:40:00
201800052470,1,2,9,8.0,3.0,113.0,"192, AVENUE D ITALIE",48.81920,2.35948,750,2018-07-05 15:20:00
201800052481,1,2,2,1.0,3.0,113.0,RUE NEUVE TOLBIAC,48.83090,2.37749,750,2018-07-18 21:05:00
201800052492,1,2,1,1.0,3.0,113.0,BOULEVARD VINCENT AURIOL,48.83448,2.36722,750,2018-08-06 14:50:00
201800052502,1,2,1,1.0,6.0,113.0,BOULEVARD AUGUSTE BLANQU,48.830318,2.347746,750,2018-08-23 18:50:00
201800052508,5,2,1,1.0,6.0,113.0,AVENUE D ITALIE,48.82110,2.35890,750,2018-08-28 00:50:00
201800052516,1,2,1,1.0,3.0,113.0,BOULEVARD ARAGO,48.83590,2.34917,750,2018-09-05 17:20:00
201800052526,5,2,1,1.0,2.0,113.0,RUE AUGUSTE PERRET,48.82508,2.36030,750,2018-09-15 06:10:00
201800052546,1,2,3,1.0,6.0,113.0,AVENUE D ITALIE,48.82521,2.35770,750,2018-09-30 11:35:00
201800052547,5,2,3,1.0,3.0,113.0,QUAI FRANCOIS MAURIAC,48.83296,2.37870,750,2018-09-30 20:22:00
201800052548,1,2,3,1.0,6.0,113.0,AVENUE D ITALIE,48.82848,2.35672,750,2018-10-02 09:15:00
201800052549,1,2,1,1.0,3.0,113.0,AVENUE D ITALIE,48.82115,2.35856,750,2018-10-03 16:30:00
201800052551,5,2,3,1.0,3.0,113.0,BOULEVARD MASSENA,48.81902,2.36093,750,2018-10-04 20:50:00
201800052554,1,2,2,1.0,3.0,113.0,RUE DE LA POTERNE DES PE,48.819448,2.353032,750,2018-10-08 08:10:00
201800052560,1,2,3,1.0,3.0,113.0,RUE DU DESSOUS DES BERGE,48.82888,2.37254,750,2018-10-11 16:25:00
201800052568,1,2,4,1.0,3.0,113.0,RUE LEON MAURICE NORDMAN,48.83459,2.34590,750,2018-10-17 10:50:00
201800052578,1,2,1,1.0,2.0,113.0,RUE DE TOLBIAC,48.82695,2.36582,750,2018-10-30 14:45:00
201800052590,2,2,2,2.0,3.0,113.0,BOULEVARD ARAGO,48.83000,2.34000,750,2018-11-10 16:50:00
201800052597,5,2,2,8.0,3.0,113.0,RUE DU MOULINET,48.82000,2.35000,750,2018-11-16 07:00:00
201800052604,2,2,2,1.0,6.0,113.0,AVENUE DE FRANCE,48.82849,2.37881,750,2018-11-19 09:30:00
201800052605,1,2,1,1.0,2.0,113.0,RUE DU VAL DE MARNE,48.81659,2.34812,750,2018-11-19 12:40:00
201800052610,5,2,2,2.0,3.0,113.0,BOULEVARD KELLERMANN,48.8208,2.351891,750,2018-11-27 18:10:00
201800052615,5,2,7,8.0,3.0,113.0,PLACE D ITALIE,48.83100,2.35620,750,2018-12-03 18:05:00
201800052616,5,2,7,2.0,3.0,113.0,PLACE D ITALIE,48.83127,2.35629,750,2018-12-04 07:15:00
201800052617,1,2,1,8.0,6.0,113.0,RUE DU CHEVALERET,48.830103,2.373866,750,2018-12-04 09:35:00
201800052618,1,2,3,1.0,3.0,113.0,QUAI D AUSTERLITZ,48.83784,2.37393,750,2018-12-04 10:25:00
201800052620,1,2,1,1.0,6.0,113.0,RUE DE TOLBIAC,48.82814,2.37249,750,2018-12-11 12:15:00
201800052621,3,2,1,1.0,6.0,113.0,AVENUE DE LA PORTE DE CH,48.81802,2.36610,750,2018-12-12 18:10:00
201800052630,5,2,3,1.0,3.0,113.0,AVENUE D ITALIE,48.82280,2.35855,750,2018-12-20 07:20:00
201800052648,2,2,3,2.0,3.0,114.0,", BOULEVARD JOURDAN",48.81970,2.34163,750,2018-01-18 11:50:00
201800052654,1,2,3,1.0,6.0,114.0,"51, AVENUE DU GENERAL LE",48.82960,2.32833,750,2018-01-24 11:45:00
201800052662,5,2,3,1.0,1.0,114.0,"5 BIS, RUE D ALESIA",48.82690,2.33860,750,2018-02-02 18:00:00
201800052668,1,2,2,2.0,2.0,114.0,AVENUE DU GENERAL LECLER,48.82320,2.32552,750,2018-02-15 08:20:00
201800052685,1,2,1,1.0,3.0,114.0,"135, RUE VERCINGETORIX",48.83340,2.31238,750,2018-03-19 13:30:00
201800052692,1,2,3,1.0,1.0,114.0,"63, RUE RAYMOND LOSSERAN",48.83440,2.31889,750,2018-03-25 19:20:00
201800052692,1,2,3,1.0,1.0,114.0,"63, RUE RAYMOND LOSSERAN",48.83440,2.31889,750,2018-03-25 19:20:00
201800052705,1,2,1,6.0,6.0,114.0,", RUE DE GERGOVIE",48.83250,2.31684,750,2018-04-10 17:00:00
201800052709,1,2,1,1.0,6.0,114.0,"159, RUE RAYMOND LOSSERA",48.83080,2.31206,750,2018-04-19 17:22:00
201800052716,1,2,1,1.0,6.0,114.0,AVENUE DE LA PORTE D ORL,48.82010,2.32575,750,2018-04-30 09:50:00
201800052744,1,2,7,2.0,3.0,114.0,"0, PLACE VICTOR BASCH",48.82780,2.32667,750,2018-06-12 08:42:00
201800052747,1,2,3,1.0,3.0,114.0,VILLA MODERNE,48.83070,2.32376,750,2018-06-12 16:55:00
201800052758,1,2,4,1.0,3.0,114.0,"73, AVENUE DU MAINE",48.83850,2.32261,750,2018-06-18 19:55:00
201800052761,1,2,5,1.0,3.0,114.0,"143, BOULEVARD ROMAIN RO",48.82230,2.31415,750,2018-06-20 08:00:00
201800052764,1,2,3,1.0,3.0,114.0,"16 QUATER, RUE DU MOULIN",48.82990,2.32310,750,2018-06-22 20:00:00
201800052767,5,2,2,1.0,3.0,115.0,"193, RUE DE LA CONVENTIO",48.83720,2.29641,750,2018-06-26 23:05:00
201800052771,1,2,3,1.0,3.0,114.0,AVENUE JEAN MOULIN,48.82590,2.32226,750,2018-07-04 18:55:00
201800052773,1,2,2,1.0,3.0,114.0,"0, RUE FROIDEVAUX",48.83600,2.32760,750,2018-07-06 19:55:00
201800052775,1,2,1,1.0,1.0,114.0,"6, RUE NANSOUTY",48.82370,2.33581,750,2018-07-09 09:40:00
201800052775,1,2,1,1.0,1.0,114.0,"6, RUE NANSOUTY",48.82370,2.33581,750,2018-07-09 09:40:00
201800052791,1,2,3,1.0,6.0,114.0,AVENUE DU MAINE,48.83279,2.32474,750,2018-07-28 11:25:00
201800052807,1,2,4,1.0,3.0,114.0,BOULEVARD ROMAIN ROLLAND,48.86083,2.34397,750,2018-08-30 08:10:00
201800052816,1,2,1,1.0,6.0,114.0,AVENUE RENE COTY,48.83237,2.33331,750,2018-09-07 12:20:00
201800052821,1,2,1,1.0,6.0,114.0,BOULEVARD JOURDAN,48.81998,2.33927,750,2018-09-19 14:15:00
201800052827,5,2,1,1.0,3.0,114.0,AVENUE DENFERT ROCHEREAU,48.83527,2.33358,750,2018-09-27 19:40:00
